x,y,predicted_intensity
1.5,-9.75,15.46872358704725
1.75,-9.75,6.607524454128594
2.0,-9.75,11.844886833100468
2.25,-9.75,12.084965899515012
2.5,-9.75,15.567297776918966
2.75,-9.75,18.396562642929897
3.0,-9.75,16.030973344218808
3.25,-9.75,15.365892922027395
3.5,-9.75,15.674146321914288
3.75,-9.75,14.274683568000594
4.0,-9.75,14.216809296800282
4.25,-9.75,13.821478043314503
4.5,-9.75,13.532655490391866
4.75,-9.75,12.31967878680585
5.0,-9.75,11.442903377392643
5.25,-9.75,11.281063452609693
5.5,-9.75,10.444431349550614
5.75,-9.75,9.154843983951627
6.0,-9.75,9.85801383068296
6.25,-9.75,9.583199916084077
6.5,-9.75,8.351376690355597
6.75,-9.75,8.122532147535646
7.0,-9.75,5.8767197637540765
7.25,-9.75,5.13551200241616
7.5,-9.75,5.037261425307364
7.75,-9.75,4.09087526659629
8.0,-9.75,3.9346701933318826
8.25,-9.75,3.9106450978038714
8.5,-9.75,3.641676277857606
8.75,-9.75,3.5989811413570414
9.0,-9.75,2.561326712256709
9.25,-9.75,0.9327161464237437
-9.5,-9.5,0.03781830131795653
-9.25,-9.5,0.25059881971318065
-9.0,-9.5,0.8166855504762067
-8.75,-9.5,1.5055995452286637
-8.5,-9.5,1.7932002877912518
-8.25,-9.5,1.5490506597828524
-8.0,-9.5,1.3079378146269396
-7.75,-9.5,1.2775797939257878
-7.5,-9.5,1.2513270380562227
-7.25,-9.5,1.1038906190715083
-7.0,-9.5,0.9479788064472622
-6.75,-9.5,1.1555611153757492
-6.5,-9.5,1.4116357283811605
-6.25,-9.5,1.23370332225147
-6.0,-9.5,0.8606323198175321
-5.75,-9.5,0.6675312229283352
-5.5,-9.5,0.6250703648415121
-5.25,-9.5,0.6495278260584889
-5.0,-9.5,0.8945727709528134
-4.75,-9.5,1.4332189226916139
-4.5,-9.5,1.6810290996855255
-4.25,-9.5,1.6443742434511766
-4.0,-9.5,1.7514975648483717
-3.75,-9.5,1.887227924586698
-3.5,-9.5,1.8962694104940154
-3.25,-9.5,1.936048124609696
-3.0,-9.5,2.0749886139414815
-2.75,-9.5,2.1677948195289023
-2.5,-9.5,2.504673161605814
-2.25,-9.5,2.76589922932909
-2.0,-9.5,3.070805735165264
-1.75,-9.5,3.5202312556743838
-1.5,-9.5,3.880036732025804
-1.25,-9.5,4.259330033075312
-1.0,-9.5,6.323128932859614
-0.75,-9.5,9.135825475414364
-0.5,-9.5,9.905254320980916
-0.25,-9.5,11.658697448964112
0.0,-9.5,11.986093225853182
0.25,-9.5,12.70380672060439
0.5,-9.5,11.689779337140692
0.75,-9.5,15.619938041136407
1.0,-9.5,12.362183029754078
1.25,-9.5,28.10254158228281
1.5,-9.5,35.845913150453725
1.75,-9.5,25.80181015342879
2.0,-9.5,32.56357466246186
2.25,-9.5,32.704105673405024
2.5,-9.5,36.42596779297074
2.75,-9.5,38.56093171284054
3.0,-9.5,36.71687434048396
3.25,-9.5,35.68403866235162
3.5,-9.5,35.284693595010246
3.75,-9.5,33.687793148717844
4.0,-9.5,33.25193166730614
4.25,-9.5,31.859904041044892
4.5,-9.5,30.752631214363532
4.75,-9.5,29.029551627595886
5.0,-9.5,27.495260069687212
5.25,-9.5,26.68265305546295
5.5,-9.5,25.171168878312578
5.75,-9.5,23.14545791509125
6.0,-9.5,23.105259289890114
6.25,-9.5,21.908673543159203
6.5,-9.5,19.795795634443074
6.75,-9.5,18.298937066426227
7.0,-9.5,14.752353966422437
7.25,-9.5,11.884764640788589
7.5,-9.5,10.636476244146039
7.75,-9.5,10.049810677683038
8.0,-9.5,9.638436887135265
8.25,-9.5,9.679149382475964
8.5,-9.5,9.195550602673466
8.75,-9.5,9.313643849488924
9.0,-9.5,7.135915925293215
9.25,-9.5,2.750978793558448
-9.5,-9.25,0.1309339602764984
-9.25,-9.25,0.7070422640339287
-9.0,-9.25,1.4426395719988574
-8.75,-9.25,0.9989467526574654
-8.5,-9.25,0.44981299517131945
-8.25,-9.25,0.8454015523180161
-8.0,-9.25,1.1776379504013965
-7.75,-9.25,1.2949976295004557
-7.5,-9.25,1.4162458965488158
-7.25,-9.25,1.5518937140236817
-7.0,-9.25,1.5481259387535677
-6.75,-9.25,1.6130663650456627
-6.5,-9.25,1.6695191632572186
-6.25,-9.25,1.5991164666909448
-6.0,-9.25,1.5256483975767408
-5.75,-9.25,1.4898795550187307
-5.5,-9.25,1.4970267896263383
-5.25,-9.25,1.528266316455079
-5.0,-9.25,1.6502627582969418
-4.75,-9.25,1.9126045198717743
-4.5,-9.25,2.0166161883535256
-4.25,-9.25,2.107847015547058
-4.0,-9.25,2.181810567305101
-3.75,-9.25,2.301421306707066
-3.5,-9.25,2.4583757922427454
-3.25,-9.25,2.648410135518114
-3.0,-9.25,2.8782672656924957
-2.75,-9.25,3.1438314628288424
-2.5,-9.25,3.4819687017166165
