0.00000000,0.00000000,0.00012106,0.00012379,0.00012662,0.00012957,0.00857164,0.00867018,0.00876989,0.00879827,0.00879111,0.00878223,0.00876968,0.00875314,0.00873131,0.00870737,0.00867658,0.00864103,0.00859841,0.00854906,0.01899238,64.08522386,102.52958256,104.83022762,107.23991709,109.76676114,112.41969367,115.20857743,118.14432458,121.23903555,124.50615941,127.96067883,131.61932405,135.50082006,139.62617189,144.01886674,148.70531423,153.31391683,158.66877191,164.41890114,170.60754689,177.28364210,184.50238988,192.32579781,201.01794523,210.25996732,220.63853276,231.63114005,243.62476057,256.69482802,270.89027441,286.21002699,302.56551965,319.72792019,337.26250109,354.46434819,300.80565595,312.34022702,319.95521690,322.65830205,396.99627278,391.51009170,382.16587674,370.23049594,356.60160460,343.04490682,329.88926884,276.45331104,262.98628876,251.07797652,240.61733450,231.62813393,224.17005715,218.81465679,262.03999769,257.80278766,254.20653400,251.15336181,248.54583039,156.91685251,151.78445196,150.32410989,240.67949143,114.88158568,103.54884845,94.80808490,115.84441228,107.37807567,104.89640095,108.62895412,86.52215548,91.75236908,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00011603,0.00011864,0.00012135,0.00012416,0.00870691,0.00890833,0.00911643,0.00928431,0.00940159,0.00952054,0.00964108,0.00974982,0.00975479,0.00975602,0.00975119,0.00974369,0.00973011,0.00971193,98.64198521,0.01994005,0.02514123,105.33834604,107.78533071,110.35338941,113.05199884,115.89165793,118.88402784,122.04209500,125.38036105,128.91506537,132.66444611,136.64904700,140.89207923,145.41984790,150.26225666,155.45340280,161.03216404,167.04294020,173.08965037,180.10959497,187.73906225,196.05642830,205.15191762,215.12889012,226.31426002,238.41497080,252.13924266,266.93298599,283.28692693,301.30556308,321.01122038,342.26611051,364.65557495,387.33921786,408.91700561,427.42595364,366.44121251,370.48756373,366.54867668,355.35688459,421.38552180,403.95051103,385.42065089,366.78696775,349.75317231,334.31889924,277.49785433,262.91293771,250.45904100,239.83231091,230.94886501,223.86201080,219.58108532,265.80511750,262.14293667,259.12726487,256.63993463,254.56486549,155.69029466,152.43811537,249.68067249,248.13310874,113.63274317,95.97467784,118.56831294,109.47433980,106.98335034,111.52699907,87.30159753,92.99595510,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00011137,0.00011330,0.00011586,0.00011852,0.00838020,0.00857048,0.00876968,0.00897650,0.00919258,0.00941787,0.00965365,0.00990025,0.01015751,0.01043026,0.01071438,0.01086807,0.01095148,0.01097018,0.01968952,0.02078283,66.39205163,105.79380032,108.27424740,110.87931219,113.61896890,116.50430172,119.54766321,122.76286042,126.16537408,129.77261784,133.60424621,137.68252093,142.03275024,146.68381538,151.66880549,157.02578561,162.79872721,169.03863944,175.80494502,183.16706465,191.20610182,199.51060748,209.18655889,219.88118287,231.75266747,244.98714940,259.80143276,276.66394429,295.81065619,316.91981250,340.63745844,367.05821950,395.95919453,426.50853441,456.88371347,483.98999016,503.73598718,435.01410529,428.63230924,410.99200593,385.86220955,443.99795594,417.79502391,393.27590189,370.83830883,351.62688063,335.10292763,275.78103700,260.71022656,248.28538869,237.96287346,229.57926130,223.21499046,273.80635545,270.15955141,267.27250641,265.00421894,263.21781651,160.43993888,155.56818203,259.39718729,258.19161404,115.25465325,103.29839666,121.62831375,111.67216217,109.18828911,115.01940825,88.24677880,94.51168890,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00012123,0.00012177,0.00012230,0.00012276,0.00804372,0.00822367,0.00841119,0.00860675,0.00881087,0.00902410,0.00924703,0.00948128,0.00972564,0.00998183,0.01024866,0.01053105,0.01082803,0.01113970,99.34207899,101.52136489,103.80288199,106.19429125,108.70405684,111.34155520,114.11720243,117.04260358,120.13072825,123.39611822,126.85513373,130.52624751,134.43039657,138.59140627,143.03650340,147.79694057,152.90875983,158.41373272,164.36052277,170.80613169,177.81770868,185.47482459,193.87234331,203.12405733,213.36727135,224.76780948,236.93793681,251.27552472,267.52343301,286.05339782,307.31450063,332.57186766,360.19922115,392.96850856,430.46885801,472.32783488,516.61738231,558.70728600,575.96096981,578.14794448,580.42413585,485.13419602,445.07227156,402.66322333,362.57915705,420.64265181,392.55179260,369.49419241,349.32531450,333.00667918,272.11377880,257.05246456,245.15728121,235.54499880,227.99371344,222.72648813,278.21146866,275.56837171,273.64377002,272.27898425,271.31581003,159.43633484,157.69989091,269.22650191,117.16492239,104.32938970,124.96939848,113.99802758,111.54562971,85.67916779,89.33677591,57.21270233,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00008399,0.00008498,0.00009040,0.00009094,0.00521160,0.00784258,0.00802407,0.00821351,0.00841129,0.00861230,0.00882099,0.00904110,0.00926978,0.00950947,0.00976099,0.01002520,0.01030407,0.01059662,0.02052403,0.02109875,0.02842903,106.53779281,109.07245586,111.73749044,114.54368874,117.50310010,120.62922129,123.93722321,127.44422143,131.16960038,135.13540536,139.36681772,143.89273550,148.74648708,153.96671403,159.59847174,165.69461146,172.31752913,179.54139738,187.45503788,196.16565067,205.80369995,216.52937079,228.54117437,242.08749836,257.48218818,275.12433031,294.81093261,318.58841991,346.64456181,380.07701470,420.23622316,468.61624321,526.37222393,572.77416886,574.87732218,577.06752388,579.34647783,581.71939556,584.19682178,586.79284887,456.19713282,400.15831924,353.44351532,314.92290841,385.55895515,362.65926936,344.15631170,329.19355237,317.15437098,252.78426608,241.75949400,233.12986879,226.67405802,222.82345666,283.99301507,282.56303885,281.78294022,281.47138584,164.45400784,160.34288247,281.43278316,119.51821149,105.54583278,37.99631501,28.77574709,114.12290841,4.63011862,49.24968228,219.29610181,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00009193,0.00009319,0.00010483,0.00009579,0.00478535,0.00489130,0.00500188,0.00511739,0.00523814,0.00559018,0.00570645,0.00856330,0.00878160,0.00901049,0.00925074,0.00949487,0.00975129,0.01002111,99.85815857,102.07144064,104.39022131,106.82258461,109.37748752,112.06488313,114.89586540,117.88284000,121.03972741,124.38220481,127.92799607,131.69722184,135.71282386,140.00108344,144.59225814,149.52137118,154.82919522,160.56349108,166.78057938,173.54735437,180.94389059,189.06685346,198.03401438,207.99030312,219.11603174,231.63822955,245.84650847,262.11562735,280.93811545,302.97220707,328.33249464,359.74716363,398.23427214,446.26469916,507.32002614,571.57761978,573.66937219,575.85541142,578.13539559,580.50730199,582.97456491,585.55218274,588.26079243,591.11951255,532.76052391,378.97936580,332.53155753,295.61492149,374.47884152,353.99858050,337.76693430,324.95545745,314.91566532,248.63843884,238.69975066,231.24790329,226.11297052,224.10610798,291.76411262,291.76690136,292.32395397,293.21749093,164.33277877,295.05709549,295.49584192,106.99342296,134.11476844,119.22313243,117.04253031,248.52645477,106.20733842,238.63743434,0.00000252,0.00000298,0.00000330
0.00000000,0.00000000,0.00010020,0.00010164,0.00010323,0.00010487,0.00010656,0.00438141,0.00450193,0.00462885,0.00476269,0.00490403,0.00505343,0.00521166,0.00537943,0.00555759,0.00573289,0.00613672,0.00627988,97.91834047,100.04423576,102.26928352,104.60090791,107.04728023,109.61757517,112.32193308,115.17166790,118.17944526,121.35949429,124.72786075,128.30271183,132.10470444,136.15743387,140.48798389,145.12760543,150.11256201,155.48518941,161.29523828,167.60158983,174.47447238,181.99835725,190.27578960,199.43252411,209.62451377,221.04757531,233.95099969,248.65710395,265.58994929,285.31858229,308.62398258,335.82731101,370.00762466,412.83630057,468.04172285,541.69664040,572.34662511,574.51146720,576.78146201,579.15567732,581.62331477,584.17902159,586.84931044,589.66671076,592.65413965,568.33529573,499.73508755,449.81841999,305.40792158,272.74788704,246.81391596,344.92854766,331.64167113,321.42900833,313.73666835,245.46752818,236.53834345,230.39434339,226.80936909,227.25095344,302.26756797,303.96085011,306.07600951,170.06976181,167.65042753,311.98024680,120.60219228,312.26529002,86.04468035,88.51751161,305.23491024,69.30545989,254.51739107,0.00000200,0.00000079,0.00000055
0.00000000,0.00000000,0.00013347,0.00013537,0.00013732,0.00013933,0.00014139,0.00014352,0.00357881,0.00366404,0.00375334,0.00384698,0.00394530,0.00404866,0.00415744,0.00427209,0.00491757,0.00452089,95.96719722,62.10222062,63.70642921,65.39551742,67.17591540,107.14885100,109.72492703,112.50710142,115.36943769,118.39110647,121.58649374,124.97183430,128.56561445,132.38880987,136.46540313,140.82295230,145.49329446,150.51342314,155.92659362,161.78372570,168.14520534,175.08322087,182.68483208,191.05605298,200.32736375,210.66127052,222.26286173,235.39484216,250.39942732,267.73105096,288.00665655,312.08566434,340.42740110,376.34511344,421.97967818,482.02810969,564.78005335,573.05567768,575.28801536,577.63858027,580.11180682,582.68718875,585.31437906,588.06718563,590.99167446,594.10836690,592.53813855,514.98694795,460.43942462,420.56830028,390.67460379,249.85914326,227.24290629,337.00522686,326.91304636,319.52217554,223.33331292,156.45127718,152.28986792,151.36842189,153.23491032,161.98945430,246.92442848,253.55082088,260.20437446,110.48259955,271.93688649,65.62952133,278.66773881,79.46445406,119.67929839,87.41191152,59.58735675,260.48017135,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00017527,0.00017865,0.00018216,0.00018580,0.00018960,0.00019355,0.00019766,0.00286098,0.00291615,0.00297347,0.00303305,0.00309504,0.00315957,0.00322682,0.00329695,59.12901539,60.58534839,62.10968323,63.71479167,65.40441358,67.18720592,69.06684752,109.85693253,73.15946095,75.38909616,77.76011507,80.28448956,82.97719427,128.64213367,132.54732327,136.63425471,141.00317428,145.68601938,150.71996849,156.14855701,162.02299135,168.40401797,175.36428549,182.99145000,191.39231122,200.69840322,211.07367544,222.72523584,235.91868699,251.00051970,268.43167436,288.83935869,313.09986686,341.70879679,378.01744183,424.27959963,485.41556535,570.25469036,573.69747698,575.98806349,578.40517244,580.95887719,583.64208901,586.33196969,589.17787656,592.21596596,595.46474792,598.94433924,519.53293944,464.13358840,423.90343708,393.92372224,371.23308418,353.94780169,117.69999976,215.46204954,216.79884697,219.46184524,223.33939966,156.88326649,153.19925502,154.33131279,158.59267587,257.97696196,267.03061619,276.19510972,116.09961886,292.88977516,67.73260869,303.26493582,83.38192458,124.78261024,298.23710581,290.92173710,107.73184873,0.00000000,0.00000000,0.00000000
0.00000000,0.00000000,0.00115142,0.00159184,0.00119053,0.00121115,0.00028026,0.00029235,0.00030531,0.00031925,0.00210061,0.00208438,0.00206638,0.00204648,0.00202457,0.00200053,57.71910451,59.10375872,95.85941869,62.08044700,63.68309302,65.36994326,67.14833846,69.02425788,71.00825752,73.10759722,75.33501455,77.70072731,80.21847161,82.90621266,85.77813868,88.85067805,92.15207153,95.70847128,99.54489206,103.70204949,156.06930612,162.01109747,168.37586294,175.31518421,182.91519074,191.28076926,200.54078943,210.85539745,222.42625234,235.51098248,250.44412261,267.66818025,287.78100762,311.61033523,339.58957535,374.86774262,419.42536815,477.54644610,556.54595080,574.26786963,576.60520195,579.07077359,581.66847786,584.38355859,587.20136375,590.16702429,593.32644828,596.70887885,586.01997071,512.69049412,460.56474181,422.31241280,393.66703746,371.97936614,355.53057229,343.24875987,334.36358304,328.34003737,324.80235323,323.48391102,324.19150480,326.77655316,241.07113650,239.37994388,242.40783511,352.86956521,362.05584941,316.55209554,130.62296437,333.43564199,338.88502292,134.69607511,135.16140925,70.31788385,362.58768761,156.95384001,0.00000000,0.00000000,0.00000000
