t_sec,intensity,x,y,yaw
1757318875.727,21.921568,-4.4658,0.0000,0.0001
1757318875.927,22.017351,-4.4489,0.0000,0.0001
1757318876.127,22.102466,-4.4309,0.0000,0.0001
1757318876.327,22.179882,-4.4146,0.0000,0.0001
1757318876.527,22.281169,-4.3944,0.0001,0.0001
1757318876.727,22.367586,-4.3765,0.0001,0.0001
1757318876.927,22.455038,-4.3591,0.0001,0.0001
1757318877.127,22.553845,-4.3392,0.0001,0.0001
1757318877.327,22.640810,-4.3219,0.0001,0.0001
1757318877.527,22.736944,-4.3029,0.0001,0.0001
1757318877.727,22.833271,-4.2872,0.0001,0.0001
1757318877.927,22.919407,-4.2702,0.0001,0.0001
1757318878.127,23.015444,-4.2521,0.0001,0.0001
1757318878.327,23.111540,-4.2335,0.0001,0.0001
1757318878.527,23.196726,-4.2172,0.0001,0.0001
1757318878.727,23.302169,-4.1977,0.0001,0.0001
1757318878.927,23.400856,-4.1793,0.0001,0.0001
1757318879.127,23.488035,-4.1632,0.0001,0.0001
1757318879.327,23.601657,-4.1456,0.0001,0.0001
1757318879.527,23.699491,-4.1275,0.0001,0.0001
1757318879.727,23.800002,-4.1098,0.0001,0.0001
1757318879.927,23.908281,-4.0903,0.0001,0.0001
1757318880.127,24.005348,-4.0730,0.0001,0.0001
1757318880.327,24.104732,-4.0558,0.0001,0.0001
1757318880.527,24.215818,-4.0363,0.0001,0.0001
1757318880.727,24.312038,-4.0196,0.0001,0.0001
1757318880.927,24.420908,-4.0044,0.0001,0.0001
1757318881.127,24.532079,-3.9853,0.0001,0.0001
1757318881.327,24.631564,-3.9683,0.0001,0.0001
1757318881.527,24.751037,-3.9488,0.0001,0.0001
1757318881.727,24.861538,-3.9303,0.0001,0.0001
1757318881.927,24.963978,-3.9141,0.0001,0.0001
1757318882.127,25.089754,-3.8933,0.0001,0.0001
1757318882.327,25.199647,-3.8756,0.0001,0.0001
1757318882.527,25.297294,-3.8600,0.0001,0.0001
1757318882.727,25.428980,-3.8425,0.0001,0.0001
1757318882.927,25.538095,-3.8249,0.0001,0.0001
1757318883.127,25.651942,-3.8078,0.0001,0.0001
1757318883.327,25.777733,-3.7883,0.0001,0.0001
1757318883.527,25.890036,-3.7709,0.0001,0.0001
1757318883.727,26.017091,-3.7519,0.0001,0.0001
1757318883.927,26.142508,-3.7331,0.0001,0.0001
1757318884.127,26.254726,-3.7165,0.0001,0.0001
1757318884.327,26.391619,-3.6997,0.0001,0.0001
1757318884.527,26.516373,-3.6812,0.0001,0.0001
1757318884.727,26.627667,-3.6650,0.0001,0.0001
1757318884.927,26.766600,-3.6456,0.0001,0.0001
1757318885.127,26.892683,-3.6276,0.0001,0.0001
1757318885.327,27.007378,-3.6120,0.0001,0.0001
1757318885.527,27.154852,-3.5912,0.0001,0.0001
1757318885.727,27.283501,-3.5735,0.0001,0.0001
1757318885.927,27.417793,-3.5587,0.0001,0.0001
1757318886.127,27.559073,-3.5393,0.0001,0.0001
1757318886.327,27.687078,-3.5220,0.0001,0.0001
1757318886.527,27.827597,-3.5039,0.0001,0.0001
1757318886.727,27.972009,-3.4848,0.0001,0.0001
1757318886.927,28.099344,-3.4681,0.0001,0.0001
1757318887.127,28.246540,-3.4495,0.0001,0.0001
1757318887.327,28.392776,-3.4309,0.0001,0.0001
1757318887.527,28.520042,-3.4148,0.0001,0.0001
1757318887.727,28.687218,-3.3973,0.0001,0.0001
1757318887.927,28.833021,-3.3790,0.0001,0.0001
1757318888.127,28.964612,-3.3627,0.0001,0.0001
1757318888.327,29.134011,-3.3427,0.0001,0.0001
1757318888.527,29.277947,-3.3253,0.0001,0.0001
1757318888.727,29.425327,-3.3081,0.0001,0.0001
1757318888.927,29.593103,-3.2885,0.0001,0.0001
1757318889.127,29.742704,-3.2711,0.0001,0.0001
1757318889.327,29.906806,-3.2557,0.0001,0.0001
1757318889.527,30.073155,-3.2366,0.0001,0.0001
1757318889.727,30.221567,-3.2196,0.0001,0.0001
1757318889.927,30.400862,-3.2001,0.0001,0.0001
1757318890.127,30.567337,-3.1816,0.0001,0.0001
1757318890.327,30.717885,-3.1652,0.0001,0.0001
1757318890.527,30.900058,-3.1458,0.0001,0.0001
