13.87578178,14.23293929,14.60622158,14.99649745,15.40466362,15.83163789,16.27834922,16.74572424,17.23466902,17.74604491,18.28063709,18.83911402,19.42197592,20.02949004,20.66161041,21.31787993,21.99731285,22.69825663,23.41823401,24.15376838,24.90019973,25.65150405,26.40013544,27.13691889,27.85102839,28.53009116,29.16045748,29.72766676,30.21711787,30.61491845,30.90884472,31.08930322,31.15015983,31.08930322,30.90884472,30.61491845,30.21711787,29.72766676,29.16045748,28.53009116,27.85102839,27.13691889,26.40013544,25.65150405,24.90019973,24.15376838,23.41823401,22.69825663,21.99731285,21.31787993,20.66161041,20.02949004,19.42197592,18.83911402,18.28063709,17.74604491,17.23466902,16.74572424,16.27834922,15.83163789,15.40466362,14.99649745,14.60622158,14.23293929,13.87578178
14.04814846,14.41904120,14.80745451,15.21442308,15.64103073,16.08840594,16.55771468,17.05014950,17.56691382,18.10920011,18.67815995,19.27486408,19.90024958,20.55505130,21.23971393,21.95428094,22.69825663,23.47043787,24.26871384,25.08983432,25.92915216,26.78035231,27.63518987,28.48327225,29.31193451,30.10627001,30.84938441,31.52293455,32.10798640,32.58617534,32.94108120,33.15965544,33.23348318,33.15965544,32.94108120,32.58617534,32.10798640,31.52293455,30.84938441,30.10627001,29.31193451,28.48327225,27.63518987,26.78035231,25.92915216,25.08983432,24.26871384,23.47043787,22.69825663,21.95428094,21.23971393,20.55505130,19.90024958,19.27486408,18.67815995,18.10920011,17.56691382,17.05014950,16.55771468,16.08840594,15.64103073,15.21442308,14.80745451,14.41904120,14.04814846
14.21530683,14.59986518,15.00338266,15.42707369,15.87222652,16.34020225,16.83243125,17.35040630,17.89567110,18.46980259,19.07438504,19.71097326,20.38104175,21.08591557,21.82667817,22.60405036,23.41823401,24.26871384,25.15401134,26.07138694,27.01649139,27.98297565,28.96208154,29.94225465,30.90884472,31.84398461,32.72676038,33.53378821,34.24028645,34.82165783,35.25548035,35.52366522,35.61442558,35.52366522,35.25548035,34.82165783,34.24028645,33.53378821,32.72676038,31.84398461,30.90884472,29.94225465,28.96208154,27.98297565,27.01649139,26.07138694,25.15401134,24.26871384,23.41823401,22.60405036,21.82667817,21.08591557,20.38104175,19.71097326,19.07438504,18.46980259,17.89567110,17.35040630,16.83243125,16.34020225,15.87222652,15.42707369,15.00338266,14.59986518,14.21530683
14.37638487,14.77443834,15.19292000,15.63323652,16.09689678,16.58551518,17.10081303,17.64461728,18.21885509,18.82554283,19.46676711,20.14465483,20.86132857,21.61884200,22.41908916,23.26367938,24.15376838,25.08983432,26.07138694,27.09659828,28.16184766,29.26118108,30.38570188,31.52293455,32.65624159,33.76442058,34.82165783,35.79804709,36.66086700,37.37671775,37.91442748,38.24837971,38.36166835,38.24837971,37.91442748,37.37671775,36.66086700,35.79804709,34.82165783,33.76442058,32.65624159,31.52293455,30.38570188,29.26118108,28.16184766,27.09659828,26.07138694,25.08983432,24.15376838,23.26367938,22.41908916,21.61884200,20.86132857,20.14465483,19.46676711,18.82554283,18.21885509,17.64461728,17.10081303,16.58551518,16.09689678,15.63323652,15.19292000,14.77443834,14.37638487
14.53048438,14.94175262,15.37493393,15.83163789,16.31360812,16.82273097,17.36104320,17.93073795,18.53416766,19.17384259,19.85242229,20.57269724,21.33755602,22.14993236,23.01272420,23.92867436,24.90019973,25.92915216,27.01649139,28.16184766,29.36295206,30.61491845,31.90937603,33.23348318,34.56890635,35.89092633,37.16793367,38.36166835,39.42859714,40.32272776,40.99986838,41.42286025,41.56678657,41.42286025,40.99986838,40.32272776,39.42859714,38.36166835,37.16793367,35.89092633,34.56890635,33.23348318,31.90937603,30.61491845,29.36295206,28.16184766,27.01649139,25.92915216,24.90019973,23.92867436,23.01272420,22.14993236,21.33755602,20.57269724,19.85242229,19.17384259,18.53416766,17.93073795,17.36104320,16.82273097,16.31360812,15.83163789,15.37493393,14.94175262,14.53048438
14.67669073,15.10077573,15.54825745,16.02095653,16.52086261,17.05014950,17.61119046,18.20657328,18.83911402,19.51186803,20.22813627,20.99146372,21.80562562,22.67459516,23.60248381,24.59344213,25.65150405,26.78035231,27.98297565,29.26118108,30.61491845,32.04137273,33.53378821,35.08001923,36.66086700,38.24837971,39.80446942,41.28041516,42.61799984,43.75301490,44.62147127,45.16798339,45.35465537,45.16798339,44.62147127,43.75301490,42.61799984,41.28041516,39.80446942,38.24837971,36.66086700,35.08001923,33.53378821,32.04137273,30.61491845,29.26118108,27.98297565,26.78035231,25.65150405,24.59344213,23.60248381,22.67459516,21.80562562,20.99146372,20.22813627,19.51186803,18.83911402,18.20657328,17.61119046,17.05014950,16.52086261,16.02095653,15.54825745,15.10077573,14.67669073
14.81408417,15.25046402,15.71170386,16.19984030,16.71711658,17.26600516,17.84923202,18.46980259,19.13102878,19.83655595,20.59038849,21.39691125,22.26090305,23.18753604,24.18235219,25.25120330,26.40013544,27.63518987,28.96208154,30.38570188,31.90937603,33.53378821,35.25548035,37.06484173,38.94356843,40.86171799,42.77476281,44.62147127,46.32394217,47.79141859,48.92913570,49.65195994,49.90009993,49.65195994,48.92913570,47.79141859,46.32394217,44.62147127,42.77476281,40.86171799,38.94356843,37.06484173,35.25548035,33.53378821,31.90937603,30.38570188,28.96208154,27.63518987,26.40013544,25.25120330,24.18235219,23.18753604,22.26090305,21.39691125,20.59038849,19.83655595,19.13102878,18.46980259,17.84923202,17.26600516,16.71711658,16.19984030,15.71170386,15.25046402,14.81408417
14.94175262,15.38977738,15.86408398,16.36692608,16.90080356,17.46849329,18.07308374,18.71801347,19.40711375,20.14465483,20.93539542,21.78463360,22.69825663,23.68278465,24.74540073,25.89395435,27.13691889,28.48327225,29.94225465,31.52293455,33.23348318,35.08001923,37.06484173,39.18383724,41.42286025,43.75301490,46.12512444,48.46439600,50.66740668,52.60472248,54.13270659,55.11585354,55.45564550,55.11585354,54.13270659,52.60472248,50.66740668,48.46439600,46.12512444,43.75301490,41.42286025,39.18383724,37.06484173,35.08001923,33.23348318,31.52293455,29.94225465,28.48327225,27.13691889,25.89395435,24.74540073,23.68278465,22.69825663,21.78463360,20.93539542,20.14465483,19.40711375,18.71801347,18.07308374,17.46849329,16.90080356,16.36692608,15.86408398,15.38977738,14.94175262
15.05880569,15.51769566,16.00422550,16.52086261,17.07036113,17.65580168,18.28063709,18.94874497,19.66448793,20.43278218,21.25917517,22.14993236,23.11213237,24.15376838,25.28385085,26.51250242,27.85102839,29.31193451,30.90884472,32.65624159,34.56890635,36.66086700,38.94356843,41.42286025,44.09428688,46.93614965,49.90009993,52.89998828,55.80178883,58.42065899,60.53398868,61.91744787,62.40007996,61.91744787,60.53398868,58.42065899,55.80178883,52.89998828,49.90009993,46.93614965,44.09428688,41.42286025,38.94356843,36.66086700,34.56890635,32.65624159,30.90884472,29.31193451,27.85102839,26.51250242,25.28385085,24.15376838,23.11213237,22.14993236,21.25917517,20.43278218,19.66448793,18.94874497,18.28063709,17.65580168,17.07036113,16.52086261,16.00422550,15.51769566,15.05880569
15.16438962,15.63323652,16.13099426,16.66033582,17.22426128,17.82614689,18.46980259,19.15953956,19.90024958,20.69749830,21.55763460,22.48791861,23.49667051,24.59344213,25.78921154,27.09659828,28.53009116,30.10627001,31.84398461,33.76442058,35.89092633,38.24837971,40.86171799,43.75301490,46.93614965,50.40772616,54.13270659,58.02390535,61.91744787,65.55329255,68.58035474,70.61074880,71.32864140,70.61074880,68.58035474,65.55329255,61.91744787,58.02390535,54.13270659,50.40772616,46.93614965,43.75301490,40.86171799,38.24837971,35.89092633,33.76442058,31.84398461,30.10627001,28.53009116,27.09659828,25.78921154,24.59344213,23.49667051,22.48791861,21.55763460,20.69749830,19.90024958,19.15953956,18.46980259,17.82614689,17.22426128,16.66033582,16.13099426,15.63323652,15.16438962
15.25770279,15.73547397,16.24331658,16.78409589,17.36104320,17.97781423,18.63855858,19.34800270,20.11154907,20.93539542,21.82667817,22.79364541,23.84586565,24.99447965,26.25250333,27.63518987,29.16045748,30.84938441,32.72676038,34.82165783,37.16793367,39.80446942,42.77476281,46.12512444,49.90009993,54.13270659,58.82564990,63.91851803,69.23759660,74.43566630,78.95700472,82.09955446,83.23339331,82.09955446,78.95700472,74.43566630,69.23759660,63.91851803,58.82564990,54.13270659,49.90009993,46.12512444,42.77476281,39.80446942,37.16793367,34.82165783,32.72676038,30.84938441,29.16045748,27.63518987,26.25250333,24.99447965,23.84586565,22.79364541,21.82667817,20.93539542,20.11154907,19.34800270,18.63855858,17.97781423,17.36104320,16.78409589,16.24331658,15.73547397,15.25770279
15.33801121,15.82355723,16.34020225,16.89098535,17.47934774,18.10920011,18.78500366,19.51186803,20.29567016,21.14319944,22.06233563,23.06226829,24.15376838,25.34952614,26.66457296,28.11680939,29.72766676,31.52293455,33.53378821,35.79804709,38.36166835,41.28041516,44.62147127,48.46439600,52.89998828,58.02390535,63.91851803,70.61074880,77.98694495,85.64935086,92.74772292,97.95811854,99.90004998,97.95811854,92.74772292,85.64935086,77.98694495,70.61074880,63.91851803,58.02390535,52.89998828,48.46439600,44.62147127,41.28041516,38.36166835,35.79804709,33.53378821,31.52293455,29.72766676,28.11680939,26.66457296,25.34952614,24.15376838,23.06226829,22.06233563,21.14319944,20.29567016,19.51186803,18.78500366,18.10920011,17.47934774,16.89098535,16.34020225,15.82355723,15.33801121
15.40466362,15.89672912,16.42076706,16.97996682,17.57795184,18.21885509,18.90741063,19.64906539,20.45011633,21.31787993,22.26090305,23.28922696,24.41472058,25.65150405,27.01649139,28.53009116,30.21711787,32.10798640,34.24028645,36.66086700,39.42859714,42.61799984,46.32394217,50.66740668,55.80178883,61.91744787,69.23759660,77.98694495,88.28840420,99.90004998,99.91059727,99.91757188,99.92003199,99.91757188,99.91059727,99.90004998,88.28840420,77.98694495,69.23759660,61.91744787,55.80178883,50.66740668,46.32394217,42.61799984,39.42859714,36.66086700,34.24028645,32.10798640,30.21711787,28.53009116,27.01649139,25.65150405,24.41472058,23.28922696,22.26090305,21.31787993,20.45011633,19.64906539,18.90741063,18.21885509,17.57795184,16.97996682,16.42076706,15.89672912,15.40466362
