t_sec,intensity,x,y,yaw
1757401017.819,13.519509,-2.6996,-0.5227,-2.4370
1757401018.019,13.453151,-2.7031,-0.5259,-2.3855
1757401018.219,13.335740,-2.7122,-0.5348,-2.3665
1757401018.419,13.204853,-2.7254,-0.5473,-2.3989
1757401018.619,13.058182,-2.7392,-0.5597,-2.4161
1757401018.819,12.920038,-2.7528,-0.5717,-2.4173
1757401019.019,12.842755,-2.7586,-0.5770,-2.3551
1757401019.219,12.755101,-2.7634,-0.5824,-2.2548
1757401019.419,12.633765,-2.7754,-0.5972,-2.2769
1757401019.619,12.528945,-2.7857,-0.6086,-2.3387
1757401019.819,12.418352,-2.7997,-0.6220,-2.4322
1757401020.019,12.410704,-2.8035,-0.6250,-2.5166
1757401020.219,12.379971,-2.8043,-0.6257,-2.4607
1757401020.419,12.248285,-2.8175,-0.6365,-2.4629
1757401020.619,12.110248,-2.8329,-0.6486,-2.4944
1757401020.819,11.973369,-2.8490,-0.6601,-2.5577
1757401021.019,11.837284,-2.8649,-0.6702,-2.5926
1757401021.219,11.812069,-2.8681,-0.6721,-2.6018
1757401021.419,11.817136,-2.8682,-0.6722,-2.6670
1757401021.619,11.736976,-2.8779,-0.6760,-2.8327
1757401021.819,11.599235,-2.8946,-0.6795,-3.0391
1757401022.019,11.482845,-2.9075,-0.6796,3.0416
1757401022.219,11.315744,-2.9250,-0.6759,2.8383
1757401022.419,11.181601,-2.9409,-0.6696,2.7122
1757401022.619,11.074660,-2.9588,-0.6613,2.7272
1757401022.819,11.000443,-2.9758,-0.6550,2.8663
1757401023.019,10.905178,-2.9922,-0.6517,3.0300
1757401023.219,10.795295,-3.0108,-0.6513,-3.0781
1757401023.419,10.745188,-3.0206,-0.6524,-2.9370
1757401023.619,10.733278,-3.0222,-0.6528,-2.9502
1757401023.819,10.697758,-3.0261,-0.6532,-3.0997
1757401024.019,10.652990,-3.0293,-0.6531,2.9825
1757401024.219,10.602781,-3.0308,-0.6528,2.7789
1757401024.419,10.515091,-3.0365,-0.6497,2.5769
1757401024.619,10.393186,-3.0455,-0.6428,2.4194
1757401024.819,10.271617,-3.0579,-0.6296,2.2285
1757401025.019,10.179687,-3.0660,-0.6172,2.0684
1757401025.219,10.106854,-3.0744,-0.5992,1.9439
1757401025.419,10.066457,-3.0797,-0.5835,1.8651
1757401025.619,10.032059,-3.0832,-0.5702,1.7877
1757401025.819,10.023464,-3.0871,-0.5509,1.7618
1757401026.019,10.020003,-3.0902,-0.5344,1.7507
1757401026.219,10.017105,-3.0922,-0.5227,1.7419
1757401026.419,10.004357,-3.0954,-0.5032,1.7112
1757401026.619,9.989659,-3.0973,-0.4861,1.6496
1757401026.819,9.982053,-3.0981,-0.4715,1.5992
1757401027.019,9.997597,-3.0985,-0.4527,1.5907
1757401027.219,10.012078,-3.0988,-0.4361,1.5909
1757401027.419,10.022071,-3.0991,-0.4216,1.5849
1757401027.619,10.034164,-3.0992,-0.4029,1.5731
1757401027.819,10.039276,-3.0991,-0.3860,1.5441
1757401028.019,10.046635,-3.0987,-0.3739,1.5231
1757401028.219,10.060850,-3.0975,-0.3543,1.4995
1757401028.419,10.076938,-3.0961,-0.3370,1.4813
1757401028.619,10.089162,-3.0947,-0.3223,1.4592
1757401028.819,10.114822,-3.0924,-0.3030,1.4504
1757401029.019,10.136128,-3.0903,-0.2863,1.4410
1757401029.219,10.159459,-3.0885,-0.2721,1.4445
1757401029.419,10.194002,-3.0862,-0.2535,1.4652
1757401029.619,10.214358,-3.0847,-0.2394,1.4611
1757401029.819,10.231913,-3.0831,-0.2250,1.4560
1757401030.019,10.258895,-3.0809,-0.2054,1.4605
1757401030.219,10.279197,-3.0791,-0.1885,1.4610
1757401030.419,10.298570,-3.0774,-0.1734,1.4624
1757401030.619,10.321874,-3.0753,-0.1537,1.4633
1757401030.819,10.340630,-3.0735,-0.1369,1.4631
1757401031.019,10.356299,-3.0720,-0.1229,1.4631
1757401031.219,10.382197,-3.0701,-0.1054,1.4713
1757401031.419,10.399851,-3.0684,-0.0877,1.4765
1757401031.619,10.413880,-3.0671,-0.0735,1.4771
1757401031.819,10.435063,-3.0653,-0.0534,1.4868
1757401032.019,10.451791,-3.0640,-0.0365,1.4977
1757401032.219,10.462835,-3.0629,-0.0219,1.5012
1757401032.419,10.477860,-3.0617,-0.0032,1.5103
1757401032.619,10.490415,-3.0608,0.0134,1.5213
1757401032.819,10.495629,-3.0601,0.0276,1.5196
1757401033.019,10.506755,-3.0593,0.0440,1.5271
1757401033.219,10.512288,-3.0586,0.0613,1.5298
1757401033.419,10.515884,-3.0580,0.0756,1.5292
1757401033.619,10.524239,-3.0572,0.0957,1.5392
1757401033.819,10.527077,-3.0567,0.1131,1.5429
1757401034.019,10.527800,-3.0564,0.1267,1.5429
1757401034.219,10.529154,-3.0558,0.1464,1.5455
1757401034.419,10.528935,-3.0554,0.1633,1.5465
1757401034.619,10.527842,-3.0551,0.1754,1.5463
1757401034.819,10.527021,-3.0547,0.1959,1.5506
1757401035.019,10.523995,-3.0544,0.2129,1.5513
1757401035.219,10.520813,-3.0541,0.2267,1.5511
1757401035.419,10.517101,-3.0538,0.2469,1.5546
1757401035.619,10.512117,-3.0535,0.2635,1.5555
1757401035.819,10.522045,-3.0535,0.2774,1.5931
1757401036.019,10.520900,-3.0542,0.2970,1.6237
1757401036.219,10.522756,-3.0553,0.3122,1.6658
1757401036.419,10.516268,-3.0570,0.3278,1.7024
1757401036.619,10.508586,-3.0590,0.3409,1.7337
1757401036.819,10.503351,-3.0623,0.3570,1.8051
1757401037.019,10.480181,-3.0672,0.3754,1.8584
1757401037.219,10.453288,-3.0729,0.3930,1.9197
1757401037.419,10.422397,-3.0801,0.4107,2.0027
1757401037.619,10.383722,-3.0883,0.4267,2.0815
1757401037.819,10.338072,-3.0965,0.4405,2.1386
1757401038.019,10.297786,-3.1027,0.4498,2.1826
1757401038.219,10.255868,-3.1098,0.4594,2.2216
1757401038.419,10.190650,-3.1190,0.4711,2.2533
1757401038.619,10.114486,-3.1308,0.4851,2.2855
1757401038.819,10.048779,-3.1419,0.4974,2.3318
1757401039.019,10.025895,-3.1446,0.5002,2.3130
1757401039.219,9.981209,-3.1449,0.5005,2.1593
1757401039.419,9.936012,-3.1450,0.5007,2.0139
1757401039.619,9.892456,-3.1451,0.5009,1.9050
1757401039.819,9.837565,-3.1466,0.5069,1.7933
1757401040.019,9.817289,-3.1502,0.5226,1.8158
1757401040.219,9.837048,-3.1538,0.5341,1.9643
1757401040.419,9.846910,-3.1583,0.5432,2.1063
1757401040.619,9.858454,-3.1588,0.5440,2.1665
1757401040.819,9.827851,-3.1602,0.5463,2.1039
1757401041.019,9.803132,-3.1633,0.5515,2.0950
1757401041.219,9.789121,-3.1634,0.5517,2.0539
1757401041.419,9.778867,-3.1634,0.5517,2.0239
1757401041.619,9.768652,-3.1634,0.5518,1.9914
1757401041.819,9.756451,-3.1635,0.5518,1.9594
1757401042.019,9.744596,-3.1668,0.5597,1.9980
1757401042.219,9.759220,-3.1685,0.5632,2.0882
1757401042.419,9.740678,-3.1685,0.5632,2.0356
1757401042.619,9.685925,-3.1687,0.5635,1.8703
1757401042.819,9.634289,-3.1687,0.5637,1.7211
1757401043.019,9.615543,-3.1688,0.5638,1.6649
1757401043.219,9.645154,-3.1687,0.5637,1.7348
1757401043.419,9.689915,-3.1696,0.5667,1.8886
1757401043.619,9.716836,-3.1721,0.5729,2.0471
1757401043.819,9.732519,-3.1751,0.5779,2.1823
1757401044.019,9.738777,-3.1765,0.5798,2.2506
1757401044.219,9.732160,-3.1779,0.5814,2.2625
1757401044.419,9.730013,-3.1785,0.5823,2.2729
1757401044.619,9.727724,-3.1791,0.5829,2.2819
1757401044.819,9.726116,-3.1798,0.5837,2.2926
1757401045.019,9.714324,-3.1801,0.5840,2.2625
1757401045.219,9.695457,-3.1802,0.5841,2.1892
1757401045.419,9.681011,-3.1802,0.5842,2.1379
1757401045.619,9.665483,-3.1803,0.5843,2.0840
1757401045.819,9.656238,-3.1803,0.5843,2.0519
1757401046.019,9.646331,-3.1804,0.5844,2.0197
1757401046.220,9.641822,-3.1804,0.5844,2.0050
1757401046.419,9.641227,-3.1804,0.5844,2.0034
1757401046.619,9.638723,-3.1804,0.5844,2.0009
1757401046.819,9.628362,-3.1804,0.5845,1.9657
1757401047.019,9.625655,-3.1804,0.5845,1.9557
1757401047.219,9.622049,-3.1804,0.5845,1.9447
1757401047.419,9.618648,-3.1804,0.5846,1.9341
1757401047.619,9.615165,-3.1804,0.5846,1.9234
1757401047.819,9.611699,-3.1805,0.5846,1.9127
1757401048.019,9.608168,-3.1805,0.5846,1.9038
1757401048.219,9.604664,-3.1805,0.5846,1.8931
1757401048.419,9.601111,-3.1805,0.5846,1.8824
1757401048.619,9.597613,-3.1805,0.5847,1.8717
1757401048.819,9.594002,-3.1805,0.5847,1.8610
1757401049.019,9.590449,-3.1805,0.5847,1.8503
1757401049.219,9.586821,-3.1805,0.5847,1.8396
1757401049.419,9.583204,-3.1805,0.5847,1.8290
1757401049.619,9.586863,-3.1805,0.5847,1.8372
1757401049.819,9.585733,-3.1805,0.5847,1.8372
1757401050.019,9.584024,-3.1805,0.5848,1.8292
1757401050.219,9.587898,-3.1805,0.5847,1.8418
1757401050.419,9.590035,-3.1805,0.5847,1.8521
1757401050.619,9.547652,-3.1851,0.6005,1.8565
1757401050.819,9.498963,-3.1899,0.6169,1.8398
1757401051.019,9.448769,-3.1939,0.6326,1.8044
1757401051.219,9.395523,-3.1982,0.6516,1.7725
1757401051.419,9.352168,-3.2007,0.6650,1.7459
1757401051.619,9.310306,-3.2033,0.6810,1.7141
1757401051.819,9.266655,-3.2057,0.7000,1.6835
1757401052.019,9.236948,-3.2075,0.7166,1.6727
1757401052.219,9.203219,-3.2091,0.7330,1.6561
1757401052.419,9.180142,-3.2108,0.7524,1.6750
1757401052.619,9.157302,-3.2126,0.7685,1.6918
1757401052.819,9.129041,-3.2148,0.7847,1.6997
1757401053.019,9.085854,-3.2166,0.8002,1.6730
1757401053.219,9.048920,-3.2180,0.8168,1.6412
1757401053.419,9.016598,-3.2188,0.8316,1.6097
1757401053.619,8.987701,-3.2195,0.8502,1.5999
1757401053.819,8.961752,-3.2199,0.8667,1.5890
1757401054.019,8.935276,-3.2201,0.8836,1.5785
1757401054.219,8.907719,-3.2201,0.9020,1.5677
1757401054.419,8.884461,-3.2200,0.9176,1.5570
1757401054.619,8.859857,-3.2197,0.9314,1.5481
1757401054.819,8.834648,-3.2193,0.9502,1.5409
1757401055.019,8.805364,-3.2185,0.9669,1.5099
1757401055.219,8.786107,-3.2175,0.9820,1.4987
1757401055.419,8.752063,-3.2157,1.0022,1.4543
1757401055.619,8.722896,-3.2132,1.0200,1.4023
1757401055.819,8.701017,-3.2097,1.0378,1.3601
1757401056.019,8.674601,-3.2051,1.0572,1.2985
